REEF_ID,REEF_NAME,SECTOR,SHELF,YEAR_CODE,REPORT_YEAR,LATITUDE,LONGITUDE,mean_live_coral,mean_dead_coral,mean_cots_per_tow,hard_coral_cover,soft_coral_cover,algae_cover,site_count,in_marine_protected_area,capad_name,capad_iucn,capad_type,capad_match_count
18042S,ROXBURGH REEF,TO,M,200910,2010,-18.433333,147.066667,28.092,1.711,0.0,13.336666666666666,8.336666666666666,70.69,3.0,True,Great Barrier Reef,VI,Marine Park,1
18042S,ROXBURGH REEF,TO,M,201112,2012,-18.433333,147.066667,6.5,0.75,0.0,6.033333333333334,3.0333333333333337,86.43333333333334,3.0,True,Great Barrier Reef,VI,Marine Park,1
18042S,ROXBURGH REEF,TO,M,201314,2014,-18.433333,147.066667,13.095,0.952,0.0,7.0,3.1666666666666665,83.60000000000001,3.0,True,Great Barrier Reef,VI,Marine Park,1
18042S,ROXBURGH REEF,TO,M,201516,2016,-18.433333,147.066667,15.9,2.7,0.0,19.066666666666663,6.333333333333333,69.63333333333333,3.0,True,Great Barrier Reef,VI,Marine Park,1
18042S,ROXBURGH REEF,TO,M,201718,2018,-18.433333,147.066667,25.06,1.786,0.0,10.64,4.166666666666667,79.56,3.0,True,Great Barrier Reef,VI,Marine Park,1
18042S,ROXBURGH REEF,TO,M,201920,2020,-18.433333,147.066667,34.674,1.087,0.0,18.756666666666668,7.133333333333334,68.55,3.0,True,Great Barrier Reef,VI,Marine Park,1
18042S,ROXBURGH REEF,TO,M,202223,2023,-18.433333,147.066667,31.65,2.2,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
18043S,FORE AND AFT REEF,TO,M,200102,2002,-18.5,147.033333,18.105,2.578,0.094,,,,,True,Great Barrier Reef,VI,Marine Park,2
18043S,FORE AND AFT REEF,TO,M,200203,2003,-18.5,147.033333,6.343,2.87,4.333,,,,,True,Great Barrier Reef,VI,Marine Park,2
18043S,FORE AND AFT REEF,TO,M,200506,2006,-18.5,147.033333,2.663,0.163,0.0,4.8566666666666665,2.98,79.16000000000001,3.0,True,Great Barrier Reef,VI,Marine Park,2
18043S,FORE AND AFT REEF,TO,M,200708,2008,-18.5,147.033333,3.854,0.625,0.0,5.4366666666666665,2.9166666666666665,85.98666666666668,3.0,True,Great Barrier Reef,VI,Marine Park,2
18043S,FORE AND AFT REEF,TO,M,201112,2012,-18.5,147.033333,3.462,1.01,0.0,2.6666666666666665,0.6666666666666666,90.73333333333332,3.0,True,Great Barrier Reef,VI,Marine Park,2
18043S,FORE AND AFT REEF,TO,M,201314,2014,-18.5,147.033333,8.883,0.532,0.021,7.266666666666667,1.3333333333333333,83.13333333333334,3.0,True,Great Barrier Reef,VI,Marine Park,2
18043S,FORE AND AFT REEF,TO,M,201516,2016,-18.5,147.033333,24.769,2.593,0.0,20.966666666666665,2.6999999999999997,70.66666666666667,3.0,True,Great Barrier Reef,VI,Marine Park,2
18043S,FORE AND AFT REEF,TO,M,201718,2018,-18.5,147.033333,25.991,1.887,0.019,24.123333333333335,3.233333333333333,64.93666666666667,3.0,True,Great Barrier Reef,VI,Marine Park,2
18073S,HOPKINSON REEF,TO,M,200102,2002,-18.558333,147.191667,27.331,2.5,0.135,,,,,True,Great Barrier Reef,VI,Marine Park,1
18073S,HOPKINSON REEF,TO,M,200203,2003,-18.558333,147.191667,21.25,5.347,2.583,,,,,True,Great Barrier Reef,VI,Marine Park,1
18074S,YANKEE REEF,TO,M,200102,2002,-18.566667,147.491667,14.477,2.616,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
18074S,YANKEE REEF,TO,M,200203,2003,-18.566667,147.491667,17.5,2.5,0.154,,,,,True,Great Barrier Reef,II,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,199293,1993,-18.633333,147.058333,12.785,2.342,0.0,9.966666666666669,4.363333333333333,66.36333333333333,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,199495,1995,-18.633333,147.058333,20.642,0.574,0.0,24.02333333333333,6.596666666666667,59.56333333333333,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,199596,1996,-18.633333,147.058333,20.304,1.143,0.0,30.883333333333336,6.076666666666667,52.370000000000005,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,199697,1997,-18.633333,147.058333,22.437,1.709,0.025,27.153333333333336,5.9433333333333325,53.68,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,199798,1998,-18.633333,147.058333,29.55,2.5,0.0,25.433333333333337,2.286666666666666,60.669999999999995,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,199899,1999,-18.633333,147.058333,20.296,2.5,0.0,28.930000000000003,3.213333333333334,56.156666666666666,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,199900,2000,-18.633333,147.058333,23.801,2.568,0.11,20.98,2.283333333333333,66.05333333333333,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,200001,2001,-18.633333,147.058333,14.786,2.857,1.671,21.933333333333337,2.276666666666667,69.94,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,200102,2002,-18.633333,147.058333,11.686,6.017,2.349,10.4,1.846666666666667,77.81,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,200203,2003,-18.633333,147.058333,3.013,2.404,4.397,1.6,1.3666666666666665,91.83333333333331,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,200304,2004,-18.633333,147.058333,2.872,1.858,0.0,0.6666666666666666,1.5666666666666669,92.56666666666666,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,200405,2005,-18.633333,147.058333,2.905,0.304,0.0,1.3033333333333337,1.7033333333333331,91.05333333333331,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,200607,2007,-18.633333,147.058333,2.882,0.0,0.0,1.1366666666666665,1.7,90.37666666666668,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,200708,2008,-18.633333,147.058333,2.803,0.114,0.0,,,,,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,200809,2009,-18.633333,147.058333,3.882,0.118,0.0,3.533333333333333,2.3000000000000003,87.59666666666668,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,201011,2011,-18.633333,147.058333,4.93,0.458,0.0,5.333333333333333,2.466666666666667,85.53333333333335,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,201213,2013,-18.633333,147.058333,16.164,1.351,0.011,9.833333333333334,3.1,81.93333333333334,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,201415,2015,-18.633333,147.058333,34.516,2.375,0.013,24.666666666666668,4.433333333333334,66.33333333333333,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,201516,2016,-18.633333,147.058333,43.075,2.471,0.0,,,,,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,201617,2017,-18.633333,147.058333,37.753,4.595,0.014,26.4,3.233333333333333,62.86666666666667,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,201819,2019,-18.633333,147.058333,17.703,1.977,0.035,11.296666666666669,3.6266666666666665,79.16666666666667,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,201920,2020,-18.633333,147.058333,13.333,1.467,0.0,9.263333333333334,3.0866666666666664,75.27,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,202021,2021,-18.633333,147.058333,23.906,2.125,0.0,12.646666666666668,2.6366666666666667,77.73333333333333,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,202122,2022,-18.633333,147.058333,23.225,1.08,0.0,9.753333333333334,3.513333333333333,82.06666666666666,3.0,True,Great Barrier Reef,IV,Marine Park,1
18075S,JOHN BREWER REEF,TO,M,202223,2023,-18.633333,147.058333,25.688,1.781,0.0,10.283333333333331,3.483333333333333,81.04333333333334,3.0,True,Great Barrier Reef,IV,Marine Park,1
18076S,HELIX REEF,TO,M,199293,1993,-18.633333,147.3,5.0,1.429,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,199596,1996,-18.633333,147.3,24.554,1.429,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,199899,1999,-18.633333,147.3,27.232,2.5,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,200102,2002,-18.633333,147.3,31.346,2.5,0.077,,,,,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,200203,2003,-18.633333,147.3,39.417,2.5,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,200405,2005,-18.633333,147.3,37.188,2.5,0.625,,,,,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,200506,2006,-18.633333,147.3,33.971,2.5,0.941,23.253333333333337,2.74,70.32,3.0,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,200708,2008,-18.633333,147.3,17.833,0.5,0.0,15.816666666666665,3.11,78.25333333333333,3.0,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,200910,2010,-18.633333,147.3,20.917,2.5,0.0,20.06,2.936666666666667,72.66333333333334,3.0,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,201112,2012,-18.633333,147.3,4.643,1.25,0.0,8.1,0.4666666666666666,89.53333333333335,3.0,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,201314,2014,-18.633333,147.3,19.773,1.136,0.0,15.433333333333332,2.0666666666666664,81.23333333333333,3.0,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,201516,2016,-18.633333,147.3,21.111,2.5,0.0,27.666666666666668,1.5333333333333332,68.43333333333334,3.0,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,201718,2018,-18.633333,147.3,42.656,2.188,0.0,37.64333333333334,1.5666666666666669,58.85666666666666,3.0,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,201920,2020,-18.633333,147.3,49.25,2.0,0.0,31.233333333333334,1.6866666666666668,62.126666666666665,3.0,True,Great Barrier Reef,II,Marine Park,1
18076S,HELIX REEF,TO,M,202223,2023,-18.633333,147.3,53.603,2.5,0.0,31.99,1.39,63.26666666666667,3.0,True,Great Barrier Reef,II,Marine Park,1
18077S,GRUB REEF(18077),TO,M,200102,2002,-18.633333,147.425,18.578,2.759,0.017,,,,,True,Great Barrier Reef,VI,Marine Park,1
18077S,GRUB REEF(18077),TO,M,200203,2003,-18.633333,147.425,10.867,2.296,0.082,,,,,True,Great Barrier Reef,VI,Marine Park,1
18077S,GRUB REEF(18077),TO,M,200506,2006,-18.633333,147.425,7.955,1.42,0.136,15.523333333333332,2.0066666666666664,61.61666666666667,3.0,True,Great Barrier Reef,VI,Marine Park,1
18077S,GRUB REEF(18077),TO,M,200708,2008,-18.633333,147.425,9.451,1.951,0.024,12.75,2.606666666666667,66.68333333333334,3.0,True,Great Barrier Reef,VI,Marine Park,1
18077S,GRUB REEF(18077),TO,M,201112,2012,-18.633333,147.425,3.631,0.238,0.0,5.8,0.3333333333333333,72.6,3.0,True,Great Barrier Reef,VI,Marine Park,1
18077S,GRUB REEF(18077),TO,M,201314,2014,-18.633333,147.425,3.696,0.217,0.0,7.533333333333334,1.0666666666666669,69.43333333333334,3.0,True,Great Barrier Reef,VI,Marine Park,1
18077S,GRUB REEF(18077),TO,M,201516,2016,-18.633333,147.425,10.222,2.389,0.022,12.436666666666667,1.2666666666666666,73.82,3.0,True,Great Barrier Reef,VI,Marine Park,1
18077S,GRUB REEF(18077),TO,M,201718,2018,-18.633333,147.425,9.05,0.8,0.0,8.143333333333333,1.8033333333333337,75.30666666666666,3.0,True,Great Barrier Reef,VI,Marine Park,1
18077S,GRUB REEF(18077),TO,M,201920,2020,-18.633333,147.425,12.843,0.931,0.0,7.32,1.0733333333333333,72.13,3.0,True,Great Barrier Reef,VI,Marine Park,1
18078S,LODESTONE REEF,TO,M,200102,2002,-18.7,147.1,14.803,5.987,0.763,,,,,True,Great Barrier Reef,VI,Marine Park,1
18078S,LODESTONE REEF,TO,M,200203,2003,-18.7,147.1,3.804,2.554,8.239,,,,,True,Great Barrier Reef,VI,Marine Park,1
18079S,KEEPER REEF,TO,M,200102,2002,-18.75,147.266667,24.615,3.75,0.019,,,,,True,Great Barrier Reef,VI,Marine Park,1
18079S,KEEPER REEF,TO,M,200203,2003,-18.75,147.266667,5.4,4.85,28.38,,,,,True,Great Barrier Reef,VI,Marine Park,1
18088S,CENTIPEDE REEF,TO,M,200102,2002,-18.725,147.541667,16.598,2.172,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
18088S,CENTIPEDE REEF,TO,M,200203,2003,-18.725,147.541667,14.792,2.292,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
18088S,CENTIPEDE REEF,TO,M,200506,2006,-18.725,147.541667,5.351,1.491,1.825,12.226666666666668,1.8966666666666665,80.92666666666666,3.0,True,Great Barrier Reef,VI,Marine Park,1
18088S,CENTIPEDE REEF,TO,M,200708,2008,-18.725,147.541667,5.833,0.57,0.0,9.933333333333332,1.606666666666667,85.59999999999998,3.0,True,Great Barrier Reef,VI,Marine Park,1
18088S,CENTIPEDE REEF,TO,M,200910,2010,-18.725,147.541667,5.776,0.345,0.0,13.4,3.233333333333333,80.2,3.0,True,Great Barrier Reef,VI,Marine Park,1
18088S,CENTIPEDE REEF,TO,M,201516,2016,-18.725,147.541667,14.886,2.614,0.0,14.866666666666667,2.733333333333333,75.13333333333333,3.0,True,Great Barrier Reef,VI,Marine Park,1
18088S,CENTIPEDE REEF,TO,M,201718,2018,-18.725,147.541667,12.5,1.94,0.017,19.24,3.533333333333333,72.72333333333333,3.0,True,Great Barrier Reef,VI,Marine Park,1
18088S,CENTIPEDE REEF,TO,M,201920,2020,-18.725,147.541667,14.216,1.53,0.015,19.11,2.686666666666667,71.96333333333332,3.0,True,Great Barrier Reef,VI,Marine Park,1
18091S,LYNCHS REEF,TO,M,200506,2006,-18.775,147.708333,3.158,0.461,0.0,2.306666666666666,4.01,88.06333333333333,3.0,True,Great Barrier Reef,II,Marine Park,1
18091S,LYNCHS REEF,TO,M,200910,2010,-18.775,147.708333,4.609,0.664,0.0,4.733333333333333,3.0666666666666664,86.03333333333335,3.0,True,Great Barrier Reef,II,Marine Park,1
18095S,WHEELER REEF,TO,M,199495,1995,-18.808333,147.525,20.761,0.217,0.0,,,,,True,Great Barrier Reef,II,Marine Park,2
18095S,WHEELER REEF,TO,M,199798,1998,-18.808333,147.525,44.583,1.905,0.0,,,,,True,Great Barrier Reef,II,Marine Park,2
18095S,WHEELER REEF,TO,M,199899,1999,-18.808333,147.525,26.359,2.5,0.0,,,,,True,Great Barrier Reef,II,Marine Park,2
18095S,WHEELER REEF,TO,M,200001,2001,-18.808333,147.525,43.333,2.5,0.0,,,,,True,Great Barrier Reef,II,Marine Park,2
18095S,WHEELER REEF,TO,M,200102,2002,-18.808333,147.525,34.688,2.5,0.0,,,,,True,Great Barrier Reef,II,Marine Park,2
18095S,WHEELER REEF,TO,M,200203,2003,-18.808333,147.525,40.25,2.5,0.0,,,,,True,Great Barrier Reef,II,Marine Park,2
18095S,WHEELER REEF,TO,M,200304,2004,-18.808333,147.525,42.386,2.5,0.0,,,,,True,Great Barrier Reef,II,Marine Park,2
18095S,WHEELER REEF,TO,M,200607,2007,-18.808333,147.525,46.193,1.932,0.0,,,,,True,Great Barrier Reef,II,Marine Park,2
18095S,WHEELER REEF,TO,M,201415,2015,-18.808333,147.525,18.523,1.932,0.0,,,,,True,Great Barrier Reef,II,Marine Park,2
18095S,WHEELER REEF,TO,M,202021,2021,-18.808333,147.525,69.375,2.159,0.0,,,,,True,Great Barrier Reef,II,Marine Park,2
18095S,WHEELER REEF,TO,M,202223,2023,-18.808333,147.525,65.95,2.0,0.0,,,,,True,Great Barrier Reef,II,Marine Park,2
18096S,DAVIES REEF,TO,M,199293,1993,-18.825,147.641667,21.705,1.591,0.045,27.846666666666664,2.4766666666666666,56.76333333333333,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,199394,1994,-18.825,147.641667,25.872,1.047,0.0,26.263333333333332,2.236666666666667,63.68666666666667,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,199495,1995,-18.825,147.641667,29.202,1.117,0.0,34.276666666666664,3.263333333333333,57.18,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,199596,1996,-18.825,147.641667,30.156,0.188,0.0,38.873333333333335,3.786666666666666,47.23333333333333,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,199697,1997,-18.825,147.641667,24.0,1.056,0.067,37.55,2.9333333333333336,51.14333333333334,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,199798,1998,-18.825,147.641667,32.957,2.5,0.122,40.3,2.376666666666667,46.81999999999999,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,199899,1999,-18.825,147.641667,30.807,2.5,0.0,40.64333333333334,1.9233333333333331,49.26,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,199900,2000,-18.825,147.641667,28.553,2.368,0.0,34.53,2.5733333333333333,57.43333333333334,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,200001,2001,-18.825,147.641667,16.989,2.386,0.0,33.306666666666665,3.016666666666667,59.620000000000005,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,200102,2002,-18.825,147.641667,23.936,2.447,0.021,32.49666666666667,1.6166666666666665,60.923333333333325,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,200203,2003,-18.825,147.641667,23.177,2.5,0.042,28.636666666666667,2.5066666666666664,64.41666666666667,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,200304,2004,-18.825,147.641667,22.841,2.5,0.205,27.0,2.0733333333333333,67.35333333333334,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,200405,2005,-18.825,147.641667,23.085,2.5,0.149,31.30666666666667,1.7066666666666663,62.25666666666667,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,200607,2007,-18.825,147.641667,18.311,2.5,0.0,27.906666666666663,1.4400000000000002,65.94333333333333,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,200809,2009,-18.825,147.641667,21.0,2.0,0.0,31.7,2.1666666666666665,62.56666666666666,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,201011,2011,-18.825,147.641667,11.543,1.596,0.0,18.933333333333337,1.4666666666666668,76.39999999999999,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,201213,2013,-18.825,147.641667,10.0,1.554,0.027,26.576666666666668,1.43,66.98,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,201415,2015,-18.825,147.641667,19.186,2.326,0.023,25.566666666666663,2.766666666666667,66.2,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,201617,2017,-18.825,147.641667,24.787,1.862,0.0,29.366666666666664,2.3000000000000003,63.06666666666666,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,201819,2019,-18.825,147.641667,31.332,2.228,0.022,38.24333333333333,5.386666666666667,50.25333333333333,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,202021,2021,-18.825,147.641667,41.699,2.244,0.0,39.32,2.19,53.51666666666667,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,202122,2022,-18.825,147.641667,52.898,1.932,0.0,38.9,2.5733333333333337,54.169999999999995,3.0,True,Great Barrier Reef,IV,Marine Park,1
18096S,DAVIES REEF,TO,M,202223,2023,-18.825,147.641667,48.958,2.5,0.0,35.92333333333334,1.9166666666666667,54.10666666666666,3.0,True,Great Barrier Reef,IV,Marine Park,1
18099S,SAVILLE-KENT REEF,TO,M,199495,1995,-18.858333,147.891667,14.682,0.636,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
18099S,SAVILLE-KENT REEF,TO,M,199798,1998,-18.858333,147.891667,15.869,1.525,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
18099S,SAVILLE-KENT REEF,TO,M,200001,2001,-18.858333,147.891667,13.909,2.364,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
18099S,SAVILLE-KENT REEF,TO,M,200102,2002,-18.858333,147.891667,14.818,2.455,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
18099S,SAVILLE-KENT REEF,TO,M,200203,2003,-18.858333,147.891667,13.19,2.5,0.017,,,,,True,Great Barrier Reef,II,Marine Park,1
18099S,SAVILLE-KENT REEF,TO,M,200304,2004,-18.858333,147.891667,13.75,2.685,0.593,,,,,True,Great Barrier Reef,II,Marine Park,1
18099S,SAVILLE-KENT REEF,TO,M,201415,2015,-18.858333,147.891667,7.991,1.652,0.018,,,,,True,Great Barrier Reef,II,Marine Park,1
18099S,SAVILLE-KENT REEF,TO,M,202021,2021,-18.858333,147.891667,16.125,1.833,0.0,,,,,True,Great Barrier Reef,II,Marine Park,1
18106S,(LITTLE) BROADHURST REEF,TO,M,199293,1993,-18.966667,147.7,5.776,0.0,0.034,,,,,True,Great Barrier Reef,VI,Marine Park,1
18106S,(LITTLE) BROADHURST REEF,TO,M,199596,1996,-18.966667,147.7,17.941,0.196,0.0,,,,,True,Great Barrier Reef,VI,Marine Park,1
18106S,(LITTLE) BROADHURST REEF,TO,M,199899,1999,-18.966667,147.7,26.396,2.333,0.017,,,,,True,Great Barrier Reef,VI,Marine Park,1
18106S,(LITTLE) BROADHURST REEF,TO,M,200102,2002,-18.966667,147.7,19.643,2.5,0.125,,,,,True,Great Barrier Reef,VI,Marine Park,1
18106S,(LITTLE) BROADHURST REEF,TO,M,200203,2003,-18.966667,147.7,7.031,3.516,8.578,,,,,True,Great Barrier Reef,VI,Marine Park,1
18106S,(LITTLE) BROADHURST REEF,TO,M,200304,2004,-18.966667,147.7,4.414,3.125,3.203,,,,,True,Great Barrier Reef,VI,Marine Park,1
18023S,18023S,TO,O,199394,1994,-18.141667,146.975,30.789,1.053,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,2
18023S,18023S,TO,O,199697,1997,-18.141667,146.975,41.776,1.447,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,2
18023S,18023S,TO,O,199900,2000,-18.141667,146.975,5.556,22.361,85.833,,,,,True,Girringun,VI,Indigenous Protected Area,2
18023S,18023S,TO,O,200102,2002,-18.141667,146.975,3.75,1.389,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,2
18023S,18023S,TO,O,200203,2003,-18.141667,146.975,2.5,0.333,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,2
18023S,18023S,TO,O,200607,2007,-18.141667,146.975,8.472,0.556,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,2
18023S,18023S,TO,O,201213,2013,-18.141667,146.975,11.625,0.75,0.0,,,,,True,Girringun,VI,Indigenous Protected Area,2
18034S,MYRMIDON REEF,TO,O,199293,1993,-18.266667,147.391667,29.135,1.923,0.0,26.19,17.27,46.336666666666666,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,199394,1994,-18.266667,147.391667,18.563,0.625,0.0,29.983333333333334,23.846666666666664,35.016666666666666,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,199495,1995,-18.266667,147.391667,27.857,0.816,0.0,31.30333333333333,23.473333333333333,37.29,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,199596,1996,-18.266667,147.391667,23.342,0.217,0.0,33.776666666666664,25.44333333333333,32.97333333333333,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,199697,1997,-18.266667,147.391667,20.061,1.707,0.0,31.77666666666667,24.436666666666667,34.629999999999995,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,199798,1998,-18.266667,147.391667,30.897,1.902,0.022,34.336666666666666,20.23,36.28,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,199899,1999,-18.266667,147.391667,25.814,1.977,0.0,38.62,24.013333333333332,30.87,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,199900,2000,-18.266667,147.391667,19.837,2.228,0.0,33.74,21.76,37.843333333333334,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,200001,2001,-18.266667,147.391667,25.136,2.391,0.0,34.946666666666665,21.843333333333337,38.04333333333333,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,200102,2002,-18.266667,147.391667,19.0,2.5,0.0,34.57666666666666,10.42,48.50666666666667,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,200203,2003,-18.266667,147.391667,20.294,2.5,0.0,23.563333333333333,4.593333333333334,66.78,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,200405,2005,-18.266667,147.391667,29.375,0.815,0.0,29.473333333333333,6.3999999999999995,58.73,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,200607,2007,-18.266667,147.391667,12.34,0.957,0.0,24.27,7.2799999999999985,63.46333333333333,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,201011,2011,-18.266667,147.391667,4.944,0.889,0.0,19.81,3.203333333333333,73.08999999999999,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,201213,2013,-18.266667,147.391667,7.8,0.8,0.0,22.600000000000005,3.3666666666666667,69.89999999999999,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,201415,2015,-18.266667,147.391667,7.386,0.0,0.0,23.19666666666667,7.073333333333333,65.16000000000001,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,201617,2017,-18.266667,147.391667,14.279,2.692,0.0,24.933333333333337,4.433333333333334,66.0,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,201819,2019,-18.266667,147.391667,24.122,0.0,0.0,28.393333333333334,7.856666666666667,59.5,3.0,True,Great Barrier Reef,II,Marine Park,1
18034S,MYRMIDON REEF,TO,O,201920,2020,-18.266667,147.391667,17.65,1.95,0.0,33.72333333333333,4.023333333333333,56.96,3.0,True,Great Barrier Reef,II,Marine Park,1
